File,Total Time (minutes),Coding,Debugging,Testing,FC Flow Complexity,OV Object Vocabulary,OC Object Conjuration,AI Arithmetic Intricacy,DT Data Transfer,CM Comments,CS Code Structure,ID Inline Data,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\MullerSolver.java,2236,1056,723,456,766,591,376,243,133,29,91,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\MullerSolver2.java,1744,845,551,347,517,479,282,260,97,22,78,5,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\NewtonRaphsonSolver.java,610,322,172,114,98,328,81,23,27,13,36,1,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\NewtonSolver.java,585,309,166,110,98,310,78,23,25,14,34,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\package-info.java,70,44,16,10,0,56,1,0,0,6,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\PegasusSolver.java,257,148,63,45,0,141,61,0,9,19,26,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\PolynomialSolver.java,106,64,25,16,0,84,5,0,0,7,9,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\RegulaFalsiSolver.java,262,153,63,45,0,141,61,0,9,24,26,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\RiddersSolver.java,1352,643,435,273,441,413,217,92,85,17,82,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\SecantSolver.java,926,452,289,183,292,328,127,46,52,24,52,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\UnivariateDifferentiableSolver.java,106,64,25,16,0,84,5,0,0,7,9,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\UnivariateSolver.java,106,64,25,16,0,84,5,0,0,7,9,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\solvers\UnivariateSolverUtils.java,3662,1636,1254,771,1616,770,682,110,188,84,199,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\TrivariateFunction.java,131,78,31,20,0,103,8,0,1,9,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\UnivariateFunction.java,119,76,26,16,0,84,5,0,1,19,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\UnivariateMatrixFunction.java,119,67,32,19,0,84,5,0,12,8,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\analysis\UnivariateVectorFunction.java,114,66,29,18,0,84,5,0,7,8,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\complex\Complex.java,7593,3359,2620,1613,3502,957,1366,607,412,200,524,21,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\complex\ComplexField.java,401,211,117,72,59,216,54,12,10,12,36,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\complex\ComplexFormat.java,2716,1267,889,559,901,751,582,17,193,59,202,8,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\complex\ComplexUtils.java,509,250,160,99,117,216,58,17,51,17,29,1,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\complex\package-info.java,60,38,13,8,0,47,1,0,0,7,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\complex\Quaternion.java,3238,1568,1024,646,664,817,786,469,239,46,203,12,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\complex\RootsOfUnity.java,1581,706,548,327,547,403,239,92,180,28,80,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\dfp\BracketingNthOrderBrentSolverDFP.java,3937,1760,1341,835,1360,892,702,208,477,59,212,23,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\dfp\Dfp.java,34050,14121,12390,7538,17333,2404,5983,2658,3271,215,1979,204,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\dfp\DfpDec.java,4446,1921,1561,963,2126,732,692,272,337,28,232,24,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\dfp\DfpField.java,4847,2287,1559,1001,1252,1352,1172,169,494,92,295,18,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\dfp\DfpMath.java,10491,4337,3783,2370,4076,1192,2254,202,1937,70,672,83,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\dfp\package-info.java,84,61,13,8,0,47,1,0,0,30,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\dfp\UnivariateDfpFunction.java,110,68,26,16,0,84,5,0,1,11,8,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\AbstractIntegerDistribution.java,2311,1053,777,480,976,638,286,110,132,36,125,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\AbstractMultivariateRealDistribution.java,538,257,173,107,117,234,71,6,64,9,33,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\AbstractRealDistribution.java,2417,1111,803,502,997,657,305,121,141,40,147,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\BetaDistribution.java,1720,811,567,342,555,516,282,115,82,35,123,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\BinomialDistribution.java,1380,631,467,280,580,413,167,46,46,25,91,8,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\CauchyDistribution.java,1298,638,410,249,321,451,229,92,57,37,103,5,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\ChiSquaredDistribution.java,728,385,210,132,66,347,144,29,37,28,72,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\ConstantRealDistribution.java,691,329,225,136,217,272,97,6,21,11,61,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\EnumeratedDistribution.java,2658,1183,911,563,1113,638,385,93,242,47,131,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\EnumeratedIntegerDistribution.java,1828,839,606,382,745,488,271,75,114,28,102,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\EnumeratedRealDistribution.java,2299,1031,781,486,1030,535,341,81,137,32,136,5,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\ExponentialDistribution.java,2065,980,672,413,670,619,313,138,123,45,143,11,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\FDistribution.java,1725,861,534,329,358,563,334,208,90,43,120,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\fitting\MultivariateNormalMixtureExpectationMaximization.java,4914,2119,1728,1066,1646,1051,825,261,835,59,220,15,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\fitting\package-info.java,70,43,16,10,0,56,1,0,0,6,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\GammaDistribution.java,3390,1630,1095,664,972,770,627,573,159,69,205,13,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\GeometricDistribution.java,1052,511,337,203,293,375,151,75,46,21,81,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\GumbelDistribution.java,1232,598,397,236,321,451,182,115,49,20,87,3,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\HypergeometricDistribution.java,2439,1126,814,498,755,657,453,150,211,44,158,8,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\IntegerDistribution.java,364,217,88,58,0,263,33,0,20,35,12,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\KolmogorovSmirnovDistribution.java,3372,1517,1142,713,1340,666,481,306,337,55,160,23,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\LaplaceDistribution.java,1275,599,426,249,421,403,166,115,47,18,96,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\LevyDistribution.java,1253,609,401,242,315,441,224,104,48,24,92,2,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\LogisticDistribution.java,1208,586,392,230,321,432,156,133,52,18,87,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\LogNormalDistribution.java,2119,1041,668,409,513,648,417,237,99,53,139,11,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\MixtureMultivariateNormalDistribution.java,707,332,235,139,141,263,105,35,107,22,31,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\MixtureMultivariateRealDistribution.java,1835,852,602,381,663,497,286,110,152,23,97,4,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\MultivariateNormalDistribution.java,2525,1141,848,535,792,695,396,127,351,32,124,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\MultivariateRealDistribution.java,233,130,63,39,0,159,14,0,29,19,10,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\NakagamiDistribution.java,1181,596,364,221,216,432,208,150,51,27,89,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\NormalDistribution.java,1784,890,552,340,369,648,341,173,78,42,123,8,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\package-info.java,60,38,13,8,0,47,1,0,0,6,5,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\ParetoDistribution.java,1595,773,511,310,432,507,284,133,67,44,119,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\PascalDistribution.java,1367,677,429,260,349,479,208,127,61,40,93,7,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\PoissonDistribution.java,3542,1682,1154,705,1137,901,577,480,184,49,190,21,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\RealDistribution.java,428,256,102,68,0,300,43,0,23,46,13,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\SaddlePointExpansion.java,1621,792,520,308,421,347,239,364,92,22,114,18,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\TDistribution.java,1522,742,486,293,410,488,249,144,70,36,113,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\TriangularDistribution.java,2446,1093,852,500,1036,432,354,353,106,33,124,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\UniformIntegerDistribution.java,1214,564,406,243,474,328,151,104,44,25,79,5,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\UniformRealDistribution.java,1297,621,421,255,399,385,221,104,53,36,91,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\WeibullDistribution.java,2097,1008,676,413,599,629,376,179,109,44,149,9,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\distribution\ZipfDistribution.java,1735,818,568,349,583,507,293,110,91,31,112,6,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\ConvergenceException.java,216,125,54,36,0,159,20,0,6,10,18,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\DimensionMismatchException.java,291,164,76,50,5,187,48,6,10,11,22,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\InsufficientDataException.java,203,118,51,33,0,141,22,6,5,9,18,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\MathArithmeticException.java,363,199,99,64,16,225,55,6,16,11,32,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\MathIllegalArgumentException.java,323,178,88,56,16,206,43,6,11,10,27,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\MathIllegalNumberException.java,275,156,72,46,5,187,36,6,7,11,19,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\MathIllegalStateException.java,408,223,111,72,16,244,71,6,19,11,38,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\MathInternalError.java,286,163,73,49,0,197,38,6,10,9,23,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\MathParseException.java,370,198,105,67,58,225,38,6,11,10,21,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\MathRuntimeException.java,317,175,86,55,16,206,43,0,11,11,27,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\MathUnsupportedOperationException.java,353,194,96,61,16,225,48,6,13,10,32,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\MaxCountExceededException.java,277,157,72,48,5,187,41,0,9,10,23,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\MultiDimensionMismatchException.java,465,229,146,89,22,225,83,6,77,13,37,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\NoBracketingException.java,464,250,129,84,22,244,116,6,19,16,39,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\NoDataException.java,180,104,45,30,0,122,20,6,5,8,16,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\NonMonotonicSequenceException.java,628,321,187,119,128,291,121,6,19,18,43,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\NotANumberException.java,166,97,41,27,0,122,17,0,4,7,14,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\NotFiniteNumberException.java,234,135,59,39,0,159,32,6,5,10,20,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\NotPositiveException.java,199,115,50,34,0,131,30,6,5,9,16,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\NotStrictlyPositiveException.java,199,115,50,34,0,131,30,6,5,9,16,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\NullArgumentException.java,204,119,51,33,0,141,22,6,5,11,18,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\NumberIsTooLargeException.java,360,193,100,66,42,197,70,0,10,12,27,0,
E:\Masters\LatestExperiments\StudiedPatches\Math\New\Negative\math_fb\src\main\java\org\apache\commons\math3\exception\NumberIsTooSmallException.java,366,196,102,67,42,197,70,6,10,12,27,0,
